name,label,color
Blazer_186,Blazer,BLACK
Blazer_187,Blazer,BLACK
Blazer_188,Blazer,RED
Blazer_189,Blazer,PURPLE
Blazer_190,Blazer,GREEN
Blazer_191,Blazer,GRAY
Blazer_192,Blazer,BLACK
Blazer_193,Blazer,GRAY
Blazer_194,Blazer,GRAY
Blazer_195,Blazer,GRAY
Blazer_196,Blazer,BLACK
Blazer_197,Blazer,BLACK
Blazer_198,Blazer,GRAY
Blazer_199,Blazer,BLACK
Blazer_200,Blazer,BLACK
Blazer_201,Blazer,GRAY
Blazer_202,Blazer,BLUE
Blazer_203,Blazer,BLACK
Blazer_204,Blazer,BLACK
Blazer_205,Blazer,BLACK
Blazer_206,Blazer,ORANGE
Blazer_207,Blazer,GRAY
Blazer_208,Blazer,GRAY
Blazer_209,Blazer,GRAY
Blazer_210,Blazer,Undefined
Blazer_211,Blazer,GRAY
Blazer_212,Blazer,WHITE
Blazer_213,Blazer,GRAY
Blazer_214,Blazer,BLACK
Blazer_215,Blazer,GRAY
Blazer_216,Blazer,BLACK
Blazer_217,Blazer,BLACK
Blazer_218,Blazer,GRAY
Blazer_219,Blazer,GRAY
Blazer_220,Blazer,GRAY
Blazer_221,Blazer,BLACK
Blazer_222,Blazer,BLACK
Blazer_223,Blazer,ORANGE
Blazer_224,Blazer,GRAY
Blazer_225,Blazer,BLACK
Blazer_226,Blazer,GRAY
Blazer_227,Blazer,BLACK
Blazer_228,Blazer,ORANGE
Blazer_229,Blazer,GRAY
Blazer_230,Blazer,ORANGE
Blazer_231,Blazer,PINK
Blazer_232,Blazer,BLUE
Blazer_233,Blazer,BLACK
Blazer_234,Blazer,GRAY
Blazer_235,Blazer,BLUE
Blazer_236,Blazer,BLACK
Blazer_237,Blazer,GRAY
Blazer_238,Blazer,GRAY
Blazer_239,Blazer,BLACK
Blazer_240,Blazer,BLACK
Blazer_241,Blazer,BLUE
Blazer_242,Blazer,BLUE
Blazer_243,Blazer,GRAY
Blazer_244,Blazer,GRAY
Blazer_245,Blazer,GRAY
Blazer_246,Blazer,GRAY
Blazer_247,Blazer,BLACK
Blazer_248,Blazer,BLACK
Blazer_249,Blazer,GRAY
Blazer_250,Blazer,BLACK
Blazer_251,Blazer,BLUE
Blazer_252,Blazer,BLUE
Blazer_253,Blazer,BLUE
Blazer_254,Blazer,GRAY
Blazer_255,Blazer,BLACK
Blazer_256,Blazer,GRAY
Blazer_257,Blazer,GRAY
Blazer_258,Blazer,GRAY
Blazer_259,Blazer,BLACK
Blazer_260,Blazer,ORANGE
Blazer_261,Blazer,GRAY
Blazer_262,Blazer,GRAY
Blazer_263,Blazer,GRAY
Blazer_264,Blazer,GRAY
Blazer_265,Blazer,BLACK
Blazer_266,Blazer,ORANGE
Blazer_267,Blazer,WHITE
Blazer_268,Blazer,BLACK
Blazer_269,Blazer,BLACK
Blazer_270,Blazer,RED
Blazer_271,Blazer,GRAY
Blazer_272,Blazer,GRAY
Blazer_273,Blazer,GRAY
Blazer_274,Blazer,BLUE
Blazer_275,Blazer,ORANGE
Blazer_276,Blazer,BLUE
Blazer_277,Blazer,GRAY
Blazer_278,Blazer,BLACK
Blazer_279,Blazer,GRAY
Shorts_1,Shorts,BLUE
Shorts_2,Shorts,BLUE
Shorts_3,Shorts,GREEN
Shorts_4,Shorts,WHITE
Shorts_5,Shorts,BLACK
Shorts_6,Shorts,BLUE
Shorts_7,Shorts,BLACK
Shorts_8,Shorts,BLUE
Shorts_9,Shorts,BLUE
Shorts_10,Shorts,BLUE
Shorts_11,Shorts,BLUE
Shorts_12,Shorts,BLUE
Shorts_13,Shorts,BLUE
Shorts_14,Shorts,WHITE
Shorts_15,Shorts,GRAY
Shorts_16,Shorts,BLUE
Shorts_17,Shorts,BLUE
Shorts_18,Shorts,BLUE
Shorts_19,Shorts,BLUE
Shorts_20,Shorts,BLUE
Shorts_21,Shorts,BLUE
Shorts_22,Shorts,BLUE
Shorts_23,Shorts,BLUE
Shorts_24,Shorts,WHITE
Shorts_25,Shorts,BLACK
Shorts_26,Shorts,BLUE
Shorts_27,Shorts,BLUE
Shorts_28,Shorts,BLUE
Shorts_29,Shorts,BLUE
Shorts_30,Shorts,BLUE
Shorts_31,Shorts,BLACK
Shorts_32,Shorts,BLUE
Shorts_33,Shorts,BLUE
Shorts_34,Shorts,BLUE
Shorts_35,Shorts,BLUE
Shorts_36,Shorts,BLUE
Shorts_37,Shorts,BLUE
Shorts_38,Shorts,ORANGE
Shorts_39,Shorts,BLACK
Shorts_40,Shorts,BLUE
Shorts_41,Shorts,BLUE
Shorts_42,Shorts,Undefined
Shorts_43,Shorts,BLUE
Shorts_44,Shorts,BLUE
Shorts_45,Shorts,RED
Shorts_46,Shorts,GREEN
Shorts_47,Shorts,BLACK
Shorts_48,Shorts,BLUE
Shorts_49,Shorts,BLUE
Shorts_50,Shorts,BLUE
Shorts_51,Shorts,BLUE
Shorts_52,Shorts,GRAY
Shorts_53,Shorts,RED
Shorts_54,Shorts,GRAY
Shorts_55,Shorts,BLACK
Shorts_56,Shorts,BLUE
Shorts_57,Shorts,BLUE
Shorts_58,Shorts,PINK
Shorts_59,Shorts,WHITE
Shorts_60,Shorts,ORANGE
Shorts_61,Shorts,GRAY
Shorts_62,Shorts,BLUE
Shorts_63,Shorts,BLUE
Shorts_64,Shorts,GRAY
Shorts_65,Shorts,GRAY
Shorts_66,Shorts,GRAY
Shorts_67,Shorts,BLUE
Shorts_68,Shorts,BLUE
Shorts_69,Shorts,WHITE
Shorts_70,Shorts,BLACK
Shorts_71,Shorts,BLACK
Shorts_72,Shorts,BLACK
Shorts_73,Shorts,WHITE
Shorts_74,Shorts,ORANGE
Shorts_75,Shorts,PINK
Shorts_76,Shorts,BLACK
Shorts_77,Shorts,BLACK
Shorts_78,Shorts,BLACK
Shorts_79,Shorts,WHITE
Shorts_80,Shorts,BLUE
Shorts_81,Shorts,BLUE
Shorts_82,Shorts,BLUE
Shorts_83,Shorts,WHITE
Shorts_84,Shorts,BLACK
Shorts_85,Shorts,GRAY
Shorts_86,Shorts,BLUE
Shorts_87,Shorts,BLUE
Shorts_88,Shorts,BLACK
Shorts_89,Shorts,BLACK
Shorts_90,Shorts,BLUE
Shorts_91,Shorts,BLUE
Shorts_92,Shorts,ORANGE
Shorts_93,Shorts,BLUE
Shorts_94,Shorts,BLUE
Shorts_95,Shorts,BLUE
Shorts_96,Shorts,BLUE
Shorts_97,Shorts,WHITE
Shorts_98,Shorts,BLUE
Shorts_99,Shorts,BLUE
Shorts_100,Shorts,ORANGE
Shorts_101,Shorts,BLUE
Shorts_102,Shorts,PURPLE
Shorts_103,Shorts,BLUE
Shorts_104,Shorts,BLUE
Shorts_105,Shorts,BLUE
Shorts_106,Shorts,BLUE
Shorts_107,Shorts,BLUE
Shorts_108,Shorts,BLUE
Shorts_109,Shorts,BLUE
Shorts_110,Shorts,RED
Shorts_111,Shorts,WHITE
Shorts_112,Shorts,RED
Shorts_113,Shorts,BLACK
Shorts_114,Shorts,BLACK
Shorts_115,Shorts,BLUE
Shorts_116,Shorts,BLUE
Shorts_117,Shorts,BLUE
Shorts_118,Shorts,GRAY
Shorts_119,Shorts,BLUE
Shorts_120,Shorts,BLACK
Shorts_121,Shorts,BLUE
Shorts_122,Shorts,BLUE
Shorts_123,Shorts,BLUE
Shorts_124,Shorts,GRAY
Shorts_125,Shorts,GRAY
Shorts_126,Shorts,BLUE
Shorts_127,Shorts,BLUE
Shorts_128,Shorts,BLACK
Shorts_129,Shorts,BLACK
Shorts_130,Shorts,BLUE
Shorts_131,Shorts,BLACK
Shorts_132,Shorts,BLUE
Shorts_133,Shorts,BLUE
Shorts_134,Shorts,GRAY
Shorts_135,Shorts,YELLOW
Shorts_136,Shorts,BLACK
Shorts_137,Shorts,BLUE
Shorts_138,Shorts,BLACK
Shorts_139,Shorts,BLUE
Shorts_140,Shorts,BLUE
Shorts_141,Shorts,BLUE
Shorts_142,Shorts,WHITE
Shorts_143,Shorts,ORANGE
Shorts_144,Shorts,GRAY
Shorts_145,Shorts,BLUE
Shorts_146,Shorts,BLUE
Shorts_147,Shorts,BLUE
Shorts_148,Shorts,BLUE
Shorts_149,Shorts,BLUE
Shorts_150,Shorts,CYAN
Shorts_151,Shorts,BLUE
Shorts_152,Shorts,GRAY
Shorts_153,Shorts,BLUE
Shorts_154,Shorts,CYAN
Shorts_155,Shorts,BLUE
Shorts_156,Shorts,WHITE
Shorts_157,Shorts,BLUE
Shorts_158,Shorts,BLACK
Shorts_159,Shorts,BLUE
Shorts_160,Shorts,BLACK
Shorts_161,Shorts,WHITE
Shorts_162,Shorts,PINK
Shorts_163,Shorts,BLACK
Shorts_164,Shorts,BLUE
Shorts_165,Shorts,GRAY
Shorts_166,Shorts,BLUE
Shorts_167,Shorts,WHITE
Shorts_168,Shorts,RED
Shorts_169,Shorts,BLACK
Shorts_170,Shorts,WHITE
Shorts_171,Shorts,WHITE
Shorts_172,Shorts,BLACK
Shorts_173,Shorts,BLACK
Shorts_174,Shorts,GRAY
Shorts_175,Shorts,WHITE
Shorts_176,Shorts,BLACK
Shorts_177,Shorts,BLUE
Shorts_178,Shorts,BLACK
Shorts_179,Shorts,BLUE
Shorts_180,Shorts,WHITE
Shorts_181,Shorts,BLUE
Shorts_182,Shorts,WHITE
Shorts_183,Shorts,BLUE
Shorts_184,Shorts,PINK
Shorts_185,Shorts,GRAY
Shorts_186,Shorts,WHITE
Shorts_187,Shorts,CYAN
Shorts_188,Shorts,BLUE
Shorts_189,Shorts,GRAY
Shorts_190,Shorts,CYAN
Shorts_191,Shorts,BLACK
Shorts_192,Shorts,BLUE
Shorts_193,Shorts,BLUE
Shorts_194,Shorts,WHITE
Shorts_195,Shorts,GRAY
Shorts_196,Shorts,GRAY
Shorts_197,Shorts,BLUE
Shorts_198,Shorts,BLUE
Shorts_199,Shorts,BLUE
Shorts_200,Shorts,RED
Shorts_201,Shorts,BLACK
Shorts_202,Shorts,BLUE
Shorts_203,Shorts,BLUE
Shorts_204,Shorts,GRAY
Shorts_205,Shorts,PINK
Shorts_206,Shorts,WHITE
Shorts_207,Shorts,BLUE
Shorts_208,Shorts,ORANGE
Shorts_209,Shorts,RED
Shorts_210,Shorts,Undefined
Shorts_211,Shorts,WHITE
Shorts_212,Shorts,BLACK
Shorts_213,Shorts,BLUE
Shorts_214,Shorts,BLACK
Shorts_215,Shorts,BLACK
Shorts_216,Shorts,BLUE
Shorts_217,Shorts,BLUE
Shorts_218,Shorts,GRAY
Shorts_219,Shorts,GRAY
Shorts_220,Shorts,RED
Shorts_221,Shorts,BLUE
Shorts_222,Shorts,GRAY
Shorts_223,Shorts,BLACK
Shorts_224,Shorts,BLACK
Shorts_225,Shorts,ORANGE
Shorts_226,Shorts,BLUE
Shorts_227,Shorts,GREEN
Shorts_228,Shorts,WHITE
Shorts_229,Shorts,BLUE
Shorts_230,Shorts,BLACK
Shorts_231,Shorts,BLUE
Shorts_232,Shorts,BLACK
Shorts_233,Shorts,GRAY
Shorts_234,Shorts,PINK
Shorts_235,Shorts,BLACK
Shorts_236,Shorts,BLACK
Shorts_237,Shorts,BLUE
Shorts_238,Shorts,BLACK
Shorts_239,Shorts,WHITE
Shorts_240,Shorts,GREEN
Shorts_241,Shorts,BLACK
Shorts_242,Shorts,RED
Shorts_243,Shorts,GREEN
Shorts_244,Shorts,WHITE
Shorts_245,Shorts,GRAY
Shorts_246,Shorts,BLACK
Shorts_247,Shorts,BLUE
Shorts_248,Shorts,RED
Shorts_249,Shorts,WHITE
Shorts_250,Shorts,BLUE
Shorts_251,Shorts,GRAY
Shorts_252,Shorts,BLACK
Shorts_253,Shorts,ORANGE
Shorts_254,Shorts,ORANGE
Shorts_255,Shorts,GRAY
Shorts_256,Shorts,BLUE
Shorts_257,Shorts,RED
Shorts_258,Shorts,RED
Shorts_259,Shorts,BLUE
Shorts_260,Shorts,WHITE
Shorts_261,Shorts,WHITE
Shorts_262,Shorts,BLUE
Shorts_263,Shorts,GRAY
Shorts_264,Shorts,BLACK
Shorts_265,Shorts,WHITE
Shorts_266,Shorts,PURPLE
Shorts_267,Shorts,GREEN
Shorts_268,Shorts,ORANGE
Shorts_269,Shorts,GRAY
Shorts_270,Shorts,BLACK
Shorts_271,Shorts,BLUE
Shorts_272,Shorts,ORANGE
Shorts_273,Shorts,WHITE
Shorts_274,Shorts,BLACK
Shorts_275,Shorts,BLUE
Shorts_276,Shorts,BLUE
Shorts_277,Shorts,BLACK
Shorts_278,Shorts,BLACK
Shorts_279,Shorts,BLACK
Shorts_280,Shorts,BLUE
Shorts_281,Shorts,BLUE
Shorts_282,Shorts,BLUE
Shorts_283,Shorts,BLUE
Shorts_284,Shorts,RED
Shorts_285,Shorts,ORANGE
Shorts_286,Shorts,GRAY
Shorts_287,Shorts,BLUE
Shorts_288,Shorts,GRAY
Shorts_289,Shorts,BLUE
Shorts_290,Shorts,BLACK
Shorts_291,Shorts,BLUE
Shorts_292,Shorts,GRAY
Shorts_293,Shorts,BLUE
Shorts_294,Shorts,GRAY
Shorts_295,Shorts,BLUE
Shorts_296,Shorts,BLUE
Shorts_297,Shorts,BLACK
Shorts_298,Shorts,BLACK
Shorts_299,Shorts,GRAY
Shorts_300,Shorts,BLUE
Shorts_301,Shorts,BLUE
Shorts_302,Shorts,BLACK
Shorts_303,Shorts,BLACK
Shorts_304,Shorts,WHITE
Shorts_305,Shorts,BLACK
Shorts_306,Shorts,BLACK
Shorts_307,Shorts,WHITE
Shorts_308,Shorts,GRAY
Shorts_309,Shorts,BLUE
Shorts_310,Shorts,BLUE
Shorts_311,Shorts,BLACK
Shorts_312,Shorts,BLACK
Shorts_313,Shorts,BLUE
Shorts_314,Shorts,BLACK
Shorts_315,Shorts,PURPLE
Shorts_316,Shorts,BLACK
Shorts_317,Shorts,BLACK
Shorts_318,Shorts,BLUE
Shorts_319,Shorts,GRAY
Shorts_320,Shorts,ORANGE
Shorts_321,Shorts,BLACK
Shorts_322,Shorts,BLUE
Shorts_323,Shorts,GRAY
Shorts_324,Shorts,GRAY
Shorts_325,Shorts,BLACK
Shorts_326,Shorts,GRAY
Shorts_327,Shorts,BLUE
Shorts_328,Shorts,BLACK
Shorts_329,Shorts,BLACK
Shorts_330,Shorts,BLUE
Shorts_331,Shorts,PINK
Shorts_332,Shorts,WHITE
Shorts_333,Shorts,GRAY
Shorts_334,Shorts,GRAY
Shorts_335,Shorts,BLACK
Shorts_336,Shorts,BLACK
Shorts_337,Shorts,GRAY
Shorts_338,Shorts,RED
Shorts_339,Shorts,BLACK
Shorts_340,Shorts,BLACK
Shorts_341,Shorts,WHITE
Shorts_342,Shorts,YELLOW
Shorts_343,Shorts,RED
Shorts_344,Shorts,WHITE
Shorts_345,Shorts,BLUE
Shorts_346,Shorts,BLACK
Shorts_347,Shorts,WHITE
Shorts_348,Shorts,WHITE
Shorts_349,Shorts,BLACK
Shorts_350,Shorts,BLACK
Shorts_351,Shorts,RED
Shorts_352,Shorts,BLUE
Shorts_353,Shorts,BLACK
Shorts_354,Shorts,BLUE
Shorts_355,Shorts,BLUE
Shorts_356,Shorts,CYAN
Shorts_357,Shorts,BLUE
Shorts_358,Shorts,GRAY
Shorts_359,Shorts,ORANGE
Shorts_360,Shorts,RED
Shorts_361,Shorts,BLACK
Shorts_362,Shorts,BLACK
Shorts_363,Shorts,BLACK
Shorts_364,Shorts,BLACK
Shorts_365,Shorts,BLACK
Shorts_366,Shorts,BLUE
Shorts_367,Shorts,Undefined
Shorts_368,Shorts,BLACK
Shorts_369,Shorts,ORANGE
Shorts_370,Shorts,GRAY
Shorts_371,Shorts,RED
Shorts_372,Shorts,BLUE
Shorts_373,Shorts,ORANGE
Shorts_374,Shorts,GRAY
Shorts_375,Shorts,BLUE
Shorts_376,Shorts,BLACK
Shorts_377,Shorts,BLACK
Shorts_378,Shorts,GRAY
Shorts_379,Shorts,BLACK
Shorts_380,Shorts,BLUE
Shorts_381,Shorts,GRAY
Shorts_382,Shorts,GRAY
Shorts_383,Shorts,WHITE
Shorts_384,Shorts,GRAY
Shorts_385,Shorts,RED
Shorts_386,Shorts,BLACK
Shorts_387,Shorts,WHITE
Shorts_388,Shorts,BLUE
Shorts_389,Shorts,RED
Shorts_390,Shorts,BLACK
Shorts_391,Shorts,BLACK
Shorts_392,Shorts,BLACK
Shorts_393,Shorts,CYAN
Shorts_394,Shorts,BLACK
Shorts_395,Shorts,BLACK
Shorts_396,Shorts,BLUE
Shorts_397,Shorts,GRAY
Shorts_398,Shorts,BLUE
Shorts_399,Shorts,RED
Shorts_400,Shorts,BLACK
Shorts_401,Shorts,BLACK
Shorts_402,Shorts,BLUE
Shorts_403,Shorts,GRAY
Shorts_404,Shorts,BLUE
Shorts_405,Shorts,BLACK
Shorts_406,Shorts,GRAY
Shorts_407,Shorts,BLUE
Shorts_408,Shorts,BLACK
Shorts_409,Shorts,BLUE
Shorts_410,Shorts,WHITE
Shorts_411,Shorts,RED
Shorts_412,Shorts,BLACK
Shorts_413,Shorts,GRAY
Shorts_414,Shorts,GRAY
Shorts_415,Shorts,BLUE
Shorts_416,Shorts,PURPLE
Shorts_417,Shorts,BLUE
Shorts_418,Shorts,BLUE
Shorts_419,Shorts,BLUE
Shorts_420,Shorts,BLUE
Shorts_421,Shorts,BLACK
Shorts_422,Shorts,BLACK
Shorts_423,Shorts,BLUE
Shorts_424,Shorts,GRAY
Shorts_425,Shorts,GRAY
Shorts_426,Shorts,BLACK
Shorts_427,Shorts,GRAY
Shorts_428,Shorts,GRAY
Shorts_429,Shorts,BLUE
Shorts_430,Shorts,BLUE
Shorts_431,Shorts,WHITE
Shorts_432,Shorts,BLUE
Shorts_433,Shorts,WHITE
Shorts_434,Shorts,WHITE
Shorts_435,Shorts,BLUE
Shorts_436,Shorts,WHITE
Shorts_437,Shorts,WHITE
Shorts_438,Shorts,WHITE
Shorts_439,Shorts,ORANGE
Shorts_440,Shorts,ORANGE
Shorts_441,Shorts,ORANGE
Shorts_442,Shorts,WHITE
